Unnamed: 0,name,time,brand,post,date,car name,location,posted,thanked,predicted_class,sentiment_score
344, Scarlet_Rider , 05:54 ,BHPian," Quote: Originally Posted by Ranabegins Can someone please confirm this? It is available as a soft copy from the Maruti Suzuki Rewards app. Once the car owner registers the car details on the app, it can be downloaded.", 16th November 2022,maruti-baleno,Hyderabad,817,"1,357","Engine, Fuel System and Exhaust",Very Positive
345, tsniranjan , 13:35 ,Newbie,"I have booked both a Baleno Alpha AGS and a Glanza V AGS, sometime in May and I am yet to get the vehicle allotted. Would like to know from members if the wait times are similar everywhere? I doubt but am not sure if there a chance that two dealers are taking me for a ride. Everytime I call them, they assure me that it would be available next month. I do acknowledge that there is the chip shortage issue, but would like to confirm from forum members if they are having a similar delay in vehicle delivery.", 20th November 2022,maruti-baleno,Bangalore,7,5,Climate Control - Heating & Cooling (broken or difficult to use),Positive
346, Chandler Bing , 22:36 ,BHPian, Quote: Originally Posted by tsniranjan but would like to confirm from forum members if they are having a similar delay in vehicle delivery. I booked Baleno Zeta Manual 1 month ago and the dealer had promised to deliver within 2-3 weeks. But everytime I call him up he says this week sir and it never happened. From what I last heard from him there were some AGS models which were dispatched last week., 22nd November 2022,maruti-baleno,Bengaluru,26,65,Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
347, lokesharo , 09:24 ,BHPian," Quote: Originally Posted by tsniranjan I have booked both a Baleno Alpha AGS and a Glanza V AGS, sometime in May and I am yet to get the vehicle allotted. Would like to know from members if the wait times are similar everywhere? I doubt but am not sure if there a chance that two dealers are taking me for a ride. Everytime I call them, they assure me that it would be available next month. I do acknowledge that there is the chip shortage issue, but would like to confirm from forum members if they are having a similar delay in vehicle delivery. I booked Delta in October 1st week and was given 8-10 weeks delivery time. The SA told me that bookings from May are still not delivered. Also, as per SA the latest delivery time has been reduced to 6-8 weeks. I want grey color and SA has called me multiple times for white/silver (delta/zeta/alpha) but I am waiting for the preferred color.", 23rd November 2022,maruti-baleno,Faridabad,58,70,Climate Control - Heating & Cooling (broken or difficult to use),Positive
348, Sankar , 19:42 ,BANNED,"How is the build and crash rating of Swift compared to the current Baleno/Glanza? They the same, or is Baleno significantly better than the Swift? Swift ZXI and Baleno Delta both about the same price. Wondering whether Baleno is built stronger than its smaller sibling.", 23rd November 2022,maruti-baleno,Location,"5,766","9,047",Electric Motor/Battery,Very Positive
349, Gupts007 , 23:10 ,BHPian," Quote: Originally Posted by umohan98 I had a couple of questions regarding the Baleno. 1) Is it possible to turn off the Auto Engine Start Stop forever, instead of pressing the switch each time after ignition? 2) Has anyone been able to use the Intersection Guidance in the MID, as mentioned in the manual? Attachment 2379420 To answer your first question-no we can't permanently shut the auto start stop. It is indeed a very annoying thing to press that button each time you start the engine but there is no way out. Your second question - no navigation shows on the HUD display. Since maruti uses the same manual for Baleno sold overseas they must have given this feature to the goras but didn't make it available for us.", 30th November 2022,maruti-baleno,Chandigarh,185,305,"Brakes, Wheels or Tires",Very Negative
350, KI07 , 22:39 ,BHPian," Quote: Originally Posted by Sankar How is the build and crash rating of Swift compared to the current Baleno/Glanza? They the same, or is Baleno significantly better than the Swift? Swift ZXI and Baleno Delta both about the same price. Wondering whether Baleno is built stronger than its smaller sibling. I'd say go with the Baleno. the car is heavier than siblings. It is too good a product and I'd say I'm proud to own a mass market car of which there are too may on the road. Touchwood.", 9th December 2022,maruti-baleno,New,149,201,Features/Controls/Displays (broken or difficult to use),Very Positive
351, lokesharo , 16:32 ,BHPian,My SA called today and informed that the car (Delta Grey AGS) has been billed from Maruti and will reach after 10 days of transit. But the SA is asking to pay the down payment and show the loan approval proof before the car is allotted under my name. What should I do in this case? I am not inclined towards paying before seeing the car., 22nd December 2022,maruti-baleno,Faridabad,58,70,Entertainment/Navigation/Connectivity (broken or difficult to use),Very Positive
352, Scarlet_Rider , 17:00 ,BHPian, Quote: Originally Posted by lokesharo What should I do in this case? I am not inclined towards paying before seeing the car. DO NOT make any payment until you do a thorough PDI. I made the payment only after I did the PDI a day before the delivery date. Once they allot the car to you and if there are some issues then you'll be stuck with it. The Nexa guys here in Hyderabad did not insist on payment till I was done with the PDI., 22nd December 2022,maruti-baleno,Hyderabad,817,"1,357",Climate Control - Heating & Cooling (broken or difficult to use),Negative
353, lokesharo , 17:05 ,BHPian, Quote: Originally Posted by Scarlet_Rider DO NOT make any payment until you do a thorough PDI. I made the payment only after I did the PDI a day before the delivery date. Once they allot the car to you and if there are some issues then you'll be stuck with it. The Nexa guys here in Hyderabad did not insist on payment till I was done with the PDI. I said the same thing to the SA but he insisted that the car would be allotted to someone else if the payment is not done. I will be going to the showroom tomorrow to have a discussion about this., 22nd December 2022,maruti-baleno,Faridabad,58,70,Climate Control - Heating & Cooling (broken or difficult to use),Negative
354, Scarlet_Rider , 17:10 ,BHPian, Quote: Originally Posted by lokesharo I said the same thing to the SA but he insisted that the car would be allotted to someone else if the payment is not done. They are probably taking advantage of the long waiting period for the AGS version. Mine is a MT version and the car was readily available back in June. Do speak to them in person and see what they have to say., 22nd December 2022,maruti-baleno,Hyderabad,817,"1,357","Brakes, Wheels or Tires",Positive
355, ravikumar.neti , 14:27 ,Newbie,"In Hyderabad, few Baleno AMT models are available right now for pickup. For instance, Jayabheri Nexa has ""Baleno Alpha AMT in grey color"" readily available. This information is based on my discussion with sales-representative, this morning.", 23rd December 2022,maruti-baleno,Hyderabad,4,5,Climate Control - Heating & Cooling (broken or difficult to use),Neutral
356, lokesharo , 15:04 ,BHPian,"I had a detailed discussion with the SA and the senior manager today, and I was told that payment has to be done upfront if I want the car, as the car will reach the showroom by January 1st week and they want to bill it for December to avoid hike price. I told them to take their time, and I would pay the hiked rates in January if that happened. The SA first told me that someone else's financing didn't go through, and hence I am getting the car. When I said no to upfront payment, he asked me to send him an email stating that I am refusing the car billed in my name. Hence, he was caught in his own lies. In the end, I asked them to cancel the car.", 23rd December 2022,maruti-baleno,Faridabad,58,70,Climate Control - Heating & Cooling (broken or difficult to use),Very Negative
357, paragsachania , 19:47 ,Distinguished - BHPian,"Latest OTA update for 2022 Baleno (Wireless Android Auto and Apple CarPlay): After Brezza last got an OTA update featuring wireless connectivity for Android auto and Apple CarPlay, I got flagged by BHPian mi2n regarding the update made available for the 2022 Baleno as well. I managed to download the update package and install it and also tested the successful working of wireless Android auto in our Baleno. Downloaded the file from here by selecting the current version. Click on ""Go to the download page"", and start download: Copy this lone file directly to the root folder of the USB drive: Plug in the USB drive, start the system and let the system perform the updateThe version that came with the car: After the system starts and detects the update package in the USB drive: Upon pressing yes, it begins downloading the package from the USB drive: Begins to update post downloading the package locally: Completed update to latest version: Deleted my phone from the paired devices and added again: Soon after pairing, you get a prompt that your phone supports wireless Android Auto: Tried and tested and works like charm: I am yet to test the new features (if any) that got added including turn by turn navigation in the HUD. Need to check later if the navigation feature works at all or not since this is mentioned in the owner's manual.", 23rd December 2022,maruti-baleno,Belur/Bangalore,"7,148","27,128",Climate Control - Heating & Cooling (broken or difficult to use),Very Positive
