,name,time,brand,post,date,car name,location,posted,thanked
319, Nicky , 07:38 ,BHPian," Quote: Originally Posted by sheelz I was shocked by its lackluster performance. There is no turbo grunt in the engine. My 10 year old i10 with TC did better. The gearshift is jerky, worse than an AMT at times. The gearbox is reluctant to downshift even when dead slow resulting in the engine lugging at low speeds. The gearbox tends to stay in the 2nd ratio. The engine is not as refined as expected from Hyundai. Poor NVH level in an 11.5 L hatchback. Cancelled the booking. The TD car had its check engine light on and the executive had no clue about it. How on earth are they hired without having any knowledge about cars? I still hope that it was just this car and not the product as a whole which has these issues. I might go for another TD before I write it off my list. I suggest you test drive this car at some other dealership. I didn't have this experience during my test drive although I bought 1.2 petrol because of budget constraint. I liked both engine smoothness and gearbox behaviour.", 22nd January 2021,hyundai-grand-i20,Bangalore,299,287
320, pgsagar , 12:15 ,Senior - BHPian," Quote: Originally Posted by sheelz ......There is no turbo grunt in the engine. My 10 year old i10 with TC did better. The gearshift is jerky, worse than an AMT at times. The gearbox is reluctant to downshift even when dead slow resulting in the engine lugging at low speeds. The gearbox tends to stay in the 2nd ratio. The engine is not as refined as expected from Hyundai. Poor NVH level in an 11.5 L hatchback. Cancelled the booking. Not just Hyundai. Jerkiness is inherent in all DSGs/DCTs, especially at crawl-speeds in traffic and through first 3 gears. Wonder why people say DSG/DCTs are smooth boxes. Faster-shifting, they may be but smoother? Naaw. Want smoothness, go for TC. Or, better still, CVT. Here's the new i20 DCT vs. Baleno CVT acceleration shoot-out video. I'm surprised that Baleno CVT is faster. This video is put out by Overdrive and not a newbie wannabe youtuber, so I would take their word for it. I know magazine's do have biases but they can't lie about numbers. https://www.youtube.com/watch?v=LiLoQyT6c5c Some people have suggested you try a different car at a different dealership. You may try but I doubt because new i20 is barely 3/4 months old. How much might this have been abused?", 22nd January 2021,hyundai-grand-i20,Vizag,"2,594","3,453"
321, freakmuzik , 02:06 ,BHPian,"I just took a test drive of the i20 Turbo DCT today. The car sure feels well put-together and I really felt super easy right into the test drive. Since I'm not very used to driving automatics, I took my time to familiarise and respond to the DCT. Likes: 1. Extremely smooth to drive 2. Telescopic and Tilt steering + good seats - easy to find a perfect driving position 3. Digital instrument cluster, something i usually hate, is designed so well. Very easy to read 4. Turbo petrol in S/ Manual mode was thrilling! 5. Cabin refinement, especially for a 3 cylinder engine 6. Audio qualtiy was really good! 7. Steering feels way better compared to the prev-gen i20 8. Gear ratios are spaced beautifully and power is always available in the S or Manual Mode Dislikes: 1. DSG is quite jerky in D mode in the lower revs. 2. D mode shifts very soon and the turbo lag was super irritating! I loved using the S mode where the revs were mostly above 2k rpm 3. Lag in throttle response in D - maybe also magnified with the turbo lag. 4. Price - super expensive! 5. Crash rating (rather the lack of it) and general concerns reg. the same with Hyundai/ Kia 6. Interiors, though well appointed, felt a bit too plasticky to my liking I have mentioned only the most important aspects I observed during the test drive as all the general positives and negatives have already been mentioned in plenty. I have to say the sunroof really did not make a big impression. As a driver, my head is always ahead of the sunroof and though it may increase the cabin brightness, I really felt not much of a difference as I'm anyways facing the bright road ahead. Maybe as a rear passenger it might make a difference. So I realised Sun-roof will never be a deal-breaker for me. Overall, the car felt amazing with good space and being super easy to drive. I sure will not purchase this car owing to my poor experience with my Eon, the concern over Safety ratings and the price. But otherwise, it sure is a compelling product!", 3rd February 2021,hyundai-grand-i20,Chennai,620,"1,340"
322, Potenza , 23:02 ,BHPian,Ok so the i20 threw up its first problem around a month back. The request sensor stopped working and I had to lock/unlock the car from the remote only. The weird part was that the while the sensor didnt work while locking/unlocking it did produce a beep when the sensor was pressed while the door was open. This told me that the sensor was working and the problem lay somewhere else. The workshop however had different ideas. They replaced the door handle under warranty a couple of days back and now even the new handle is working only intermittently. It has a mind of its own. It works perfectly sometimes and doesnt work at all on other occasions (this is exactly how the problem originated the first time). I have a slinking feeling that its not really the handle at fault but some kind of a BCM/ECU issue with the car. Any ideas?, 3rd February 2021,hyundai-grand-i20,MH02/MH12,128,466
323, Striker , 20:31 ,BHPian," Quote: Originally Posted by Potenza I have a slinking feeling that its not really the handle at fault but some kind of a BCM/ECU issue with the car. Any ideas? My wife took the car out the other day (alone) for the first time and she called with the exact same problem - unable to lock the car using the request sensor on the door handle, even with all doors closed. Asked her to go back inside, restart the car and then try locking again, luckily problem was resolved. Thought of it as a one-off issue or some kind of mistake from my wife since she is a newbie. Will keep a watch out for this issue and report back.", 4th February 2021,hyundai-grand-i20,Chennai,66,277
324, Nicky , 00:20 ,BHPian,Any experience/link to heads up display accessory unit for new i20? Really wanna try specially with navigation directions display., 8th February 2021,hyundai-grand-i20,Bangalore,299,287
325, Potenza , 10:49 ,BHPian," Quote: Originally Posted by Striker My wife took the car out the other day (alone) for the first time and she called with the exact same problem - unable to lock the car using the request sensor on the door handle, even with all doors closed. Asked her to go back inside, restart the car and then try locking again, luckily problem was resolved. Thought of it as a one-off issue or some kind of mistake from my wife since she is a newbie. Will keep a watch out for this issue and report back. Keep an eye on the problem. My car has been to the workshop again yesterday and they found out that its not really a door handle/request sensor issue. Apparently theres a device called SMARTRA which seems to be the problem but they havent been able to say for sure. Im waiting for a few days for them to get back before I escalate this topic further.", 13th February 2021,hyundai-grand-i20,MH02/MH12,128,466
326, Nicky , 14:56 ,BHPian,"My TPMS sensor started showing low pressure warning in dashboard. I filled up air at petrol pump to 34 in all 4 tires. Warning didn't go and reading was 31 in 1 tire and 32 in other 3 tires. Filled air at different petrol pump second day. Machine was already showing 33 and topped it to 34 in all 4 tires. Warning still didn't go away. Visited workshop, they filled 39 in all the tires. Drove car for 1km, it showed 37 in all the tires in dashboard reading. No more Warning in dashboard. As ride was bumpy and harsh with so much pressure, reduced air pressure. Now shows 35 in all the 4 tires. Learning: 1. Dashboard reading can have 1-2 psi difference with pump 2. Fill more air to remove warning. Then u can reduce pressure I guess. i20 doesn't have tpms reset button.", 15th February 2021,hyundai-grand-i20,Bangalore,299,287
327, volkman10 , 15:21 ,Distinguished - BHPian,"Once a leader, but now the 'Premium' 2020 Elite will fight it out with Tata Atroz for the second position in coming months and was never in winning position since its 2020 launch. ", 5th March 2021,hyundai-grand-i20,--,"23,203","67,087"
328, Kosfactor , 15:34 ,Distinguished - BHPian," Quote: Originally Posted by volkman10 Once a leader, but now the 'Premium' 2020 Elite will fight it out with Tata Atroz for the second position in coming months and was never in winning position since its 2020 launch. My observation is this. From the time of Getz, Hyundai is on a path to pushing the ceiling as to how much someone is willing to pay for a premium hatch - there was an i10 Asta with Sunroof, Mk1 i20 Asta (O) with 6 airbags etc and now this i20. After announcing that they cannot match or compete with Maruti some years back, Hyundai has left the lower end of the price band to Maruti in most segments where they are competing. With a gap of ~3L in comparison to Altroz and Baleno, they are once again pushing the ceiling.", 5th March 2021,hyundai-grand-i20,COK\BLR\MYS,"3,579","10,063"
